,0
129,1981.2149283992244
130,1105.5784325502923
131,1500.4145237150506
132,2072.1771671232573
133,805.7029202732606
134,1518.4070544516724
135,1332.4842368399127
136,1785.2962603782305
137,1959.2240574989087
138,1577.3825718661553
139,1801.2896210330055
140,593.7908915974916
141,1431.4431558913332
142,831.69213133727
143,1102.5796774275218
144,1012.6170237444123
145,1755.3087091505274
146,754.7240831861652
147,357.8888219395601
148,1251.5178485251142
149,1202.5381815198657
150,1444.4377614233379
151,820.6966958871121
152,1070.5929561179719
153,1839.2738525880964
154,985.6282276394795
155,1025.611629276417
156,2019.1991599543153
157,818.6975258052653
158,1000.6220032533312
159,1779.2987501326897
160,374.8817676352585
161,1751.3103689868335
162,1873.2597439794931
163,807.7020903551074
164,753.7244981452418
165,1340.4809171673003
166,1888.2535195933447
167,2088.1705277780325
168,2187.1294468294527
169,1835.2755124244025
170,2061.1817316730994
171,263.92782809275684
172,1918.2410708210477
173,1609.3692931757053
174,168.96724920503016
175,1534.4004151064473
176,643.7701436436636
177,1456.4327819144191
178,1327.4863116352956
179,2138.1497798242044
180,787.7103895366387
181,1878.2576691841105
182,1998.207874094923
183,1144.5622491463064
184,1983.2140984810712
185,1218.5315421746407
186,2096.16720810542
187,1936.2336015576698
188,1675.3419058766522
189,997.6232481305608
190,360.88757706233037
191,1236.5240729112627
192,1823.2804919333212
193,1355.4746927811518
194,333.89878095739755
195,870.6759479332841
196,1624.363068789557
197,647.7684838073573
198,1489.4190882648927
199,208.95065084196767
200,2174.134841297448
201,1633.3593341578678
202,452.8494008272868
203,389.87554324911014
204,865.678022728667
205,2229.0020641937354
206,2066.1796568777168
207,1087.5859018136703
208,697.7477358535292
209,1345.4788423719174
210,819.6971108461887
211,198.95480043273324
212,572.7996057380993
213,579.7967010245635
214,748.7265729406246
215,1348.4775974946879
216,693.7493956898354
217,240.9373721515177
218,247.93446743798177
219,1224.5290524201814
220,1667.3452255492648
221,1438.4402511777973
222,501.8290678325352
223,1222.5298823383346
224,1272.5091343845065
225,1226.5282225020283
226,729.7344571630792
227,2131.1526845377402
228,538.8137143467025
229,377.88052275802886
230,1069.5933710770485
231,1040.6054048902688
232,2023.197500118009
233,1053.6000104222735
234,392.8742983718804
235,1567.386721456921
236,888.668478669906
237,2176.134011379295
238,1920.2402409028946
239,1391.4597542543956
240,917.6564448566858
241,2168.1373310519075
242,1648.3531097717193
243,554.8070750014775
244,401.8705637401914
245,264.92741313368026
246,1967.2207378262965
247,1953.2265472533682
248,1030.6095544810344
249,1372.4676384768504
250,558.8054151651712
251,868.6767778514372
252,200.95397051458008
253,1293.5004202438986
254,1889.253104634268
255,1806.2875462376228
256,520.8211836100805
257,2229.0020641937354
258,335.8979510392444
259,272.92409346106774
260,1827.2788320970149
261,877.6730432197483
262,1358.473447903922
263,632.7747081935057
264,1092.5838270182876
265,1052.6004253813499
266,1074.5912962816656
267,353.8904817758663
268,900.6634991609873
269,2229.0020641937354
270,1195.5410862334018
271,1449.4356866279552
272,669.759354707673
273,613.7825924159604
274,1982.214513440148
275,345.8938014484788
276,384.8776180444929
277,1923.238996025665
278,2180.1323515429885
279,655.7651641347447
280,1188.5439909469376
281,2118.1580790057355
282,286.91828403399586
283,2229.0020641937354
284,1235.5244878703393
285,1477.4240677738114
286,1416.4493802774816
287,569.8008506153291
288,234.93986190597707
289,755.7236682270886
290,1269.510379261736
291,1527.4033198199834
292,178.9630996142646
293,674.7572799122901
294,916.6568598157623
295,872.6751180151309
296,1792.2933556646944
297,1526.40373477906
298,1897.2497849616557
299,568.8012655744056
300,1705.3294571043555
301,828.6933762144997
302,1552.3929458430694
303,932.6502204705373
304,699.746905935376
305,499.82989775068836
306,1473.4257276101175
307,943.6456559206952
308,566.8020954925587
309,511.82491824176964
310,2225.1136783845436
311,1281.5053997528173
312,635.773463316276
313,1558.3904560886099
314,2129.1535144558934
315,2133.151854619587
316,170.966419286877
317,1051.6008403404264
318,1744.3132737003696
319,375.8813526761819
320,518.8220135282337
321,928.6518803068436
322,1838.2742675471727
323,427.8597748042008
324,1384.4626589679315
325,1921.2398259438182
326,510.8253332008462
327,541.8124694694728
328,1941.231526762287
329,2010.2028945860043
330,1152.5589294736938
331,2033.1933505272432
332,1454.4336118325723
333,1478.4236528147349
334,1014.6161938262593
335,2183.131106665759
336,2050.1862962229416
337,2140.1489499060513
338,1628.3614089532507
339,1514.4087142879787
340,910.6593495702216
341,258.9299028881396
342,2179.1327665020654
343,1381.4639038451612
344,289.91703915676624
345,249.93363751982872
346,1980.2153433583012
347,1179.5477255786266
348,2228.1124335073137
349,1408.452699950094
350,211.94940596473793
351,1471.4265575282707
352,1996.208704013076
353,1142.5630790644595
354,1119.5726231232204
355,1049.6016702585796
356,980.6303024348624
357,661.7626743802854
358,778.7141241683278
359,2172.135671215601
360,1081.5883915681297
361,1739.3153484957525
362,1680.3398310812695
363,1971.2190779899902
364,1439.4398362187208
365,864.6784376877436
366,1799.2904509511586
367,551.8083198787072
368,498.83031270976494
369,223.9444264558192
370,336.8975360801678
371,2203.122807484228
372,292.9157942795365
373,388.8759582081866
374,1631.360164076021
375,954.641091370853
376,2080.1738474506446
377,1509.4107890833614
378,1887.2539345524212
379,873.6747030560543
380,326.9016856709335
381,226.9431815785896
382,897.6647440382169
383,1538.3987552701412
384,260.92907296998646
385,2145.1468751106686
386,608.7846672113432
387,1934.234431475823
388,423.861434640507
389,1763.305389477915
390,901.6630842019107
391,1736.316593372982
392,1529.4024899018302
393,278.9216037066084
394,2158.1414806426733
395,1688.3365114086569
396,711.7419264264573
397,1300.4975155303628
398,742.7290626950839
399,1178.5481405377031
400,451.84981578636325
401,385.87720308541634
402,562.803755328865
403,1004.6203434170249
404,390.87512829003356
405,1741.3145185775993
406,896.6651589972935
407,986.6278126804029
408,882.6709684243654
409,1782.2975052554602
410,1320.4892163488316
411,2128.1539294149698
412,2038.1912757318605
413,745.7278178178542
414,1086.5863167727468
415,830.6925462963466
416,1041.6049899311922
417,1678.3406609994227
418,1148.56058931
419,1376.465978640544
420,1385.4622440088551
421,992.6253229259437
422,1082.5879766090532
