,0
148,843.5305903883801
149,460.9248110202891
150,1812.0712545260687
151,350.1198285807798
152,980.023344253064
153,2245.7838421202896
154,1389.151169274514
155,1011.4038611090053
156,1839.1382994291432
157,1008.0028106888373
158,2073.5665001122334
159,1182.7132366740937
160,883.4527566425446
161,971.3041010504277
162,1097.9775148993313
163,1909.9240199800668
164,1516.880668984806
165,2200.823647499517
166,932.1358949801685
167,1278.6758985786928
168,724.6748296440961
169,1494.5186306786193
170,1118.147117107883
171,1900.2916714170854
172,1993.3644036043727
173,2141.905965287459
174,1836.7918708577147
175,1089.9433873760393
176,2194.279684977617
177,427.90415893369516
178,724.6748296440961
179,1163.8397250920962
180,1159.3374842653943
181,1963.7431087176772
182,1258.5943189482748
183,1316.4144225582238
184,163.46444232399153
185,1441.873922012606
186,2089.4966537811347
187,1607.3179915367914
188,2056.6215147729913
189,1031.8206446127401
190,894.0731236074303
191,504.07903272988
192,327.0530696559582
193,622.6530433571061
194,1761.9633637935085
195,1062.2301978020275
196,935.4292931406295
197,507.6340793326106
198,1716.7215763789945
199,2171.9990394059428
200,1991.0473541912233
201,745.3220179126429
202,1182.7132366740937
203,843.5305903883801
204,1777.0559015605431
205,1885.088185973462
206,1713.2805868697483
207,769.6216368566725
208,1523.2191402561816
209,911.9146798436994
210,2233.852621368673
211,2131.5153789494548
212,2145.3525655621843
213,1648.243216083186
214,810.8929843198331
215,2038.5835108152762
216,465.81572204022063
217,1836.7918708577147
218,1964.702483717677
219,765.9873557920961
220,1338.9559641168194
221,1151.1628149156468
222,208.86175930423
223,765.9873557920961
224,355.2372147291817
225,429.355158083355
226,429.355158083355
227,584.5190077861952
228,1384.0574519587763
229,1470.8538550771575
230,456.2230065474762
231,247.58248712652417
232,577.7096144265786
233,1592.579097717436
234,806.6782183542387
235,2251.9275234389706
236,2131.5153789494548
237,1949.4637341490231
238,935.4292931406295
239,1220.031629677129
240,2094.2741034148344
241,1521.0389853416518
242,1461.8542979913339
243,1646.3581316554187
244,2249.2364520103993
245,2145.3525655621843
246,163.46444232399153
247,763.1454257110611
248,544.9090893719133
249,272.8949384022392
250,1690.0923879569264
251,315.83345266977454
252,1995.253345102689
253,2091.602680566849
254,1273.7130892610749
255,812.2975542123062
256,2153.7943219810527
257,1748.9441449988858
258,153.61915793245717
259,1273.7130892610749
260,1565.8798757206846
261,1836.7918708577147
262,350.1198285807798
263,160.37700567681807
264,1062.2301978020275
265,504.07903272988
266,1949.4637341490231
267,429.355158083355
268,504.07903272988
269,1521.0389853416518
270,2005.0372120027382
271,1923.697665967976
272,1690.0923879569264
273,2200.823647499517
274,1716.7215763789945
275,156.1712412657905
276,763.1454257110611
277,1646.3581316554187
278,1992.4000014304595
279,795.4907127752676
280,193.83435919956477
281,504.7324232527558
282,1192.1854842628659
283,2171.9990394059428
284,1252.1651634602295
285,610.6505263436499
286,965.7404181641521
287,247.58248712652417
288,302.79585934201646
289,883.5712735423115
290,1936.3210641833107
291,839.720552864928
292,163.46444232399153
293,1523.2191402561816
294,1869.6504421989134
295,673.9897275375843
296,427.90415893369516
297,1860.822959309759
298,1375.713953982419
299,699.4307961254352
300,615.8471090948364
301,1869.6504421989134
302,1226.2116010900363
303,1866.344124623574
304,1613.1988335908445
305,215.6736984067941
306,1962.4193724324105
307,503.0894493965466
308,806.6782183542387
309,1777.0559015605431
310,1273.7130892610749
311,1523.2191402561816
312,2038.5835108152762
313,315.83345266977454
314,1441.873922012606
315,1827.9248603935002
316,1441.873922012606
317,207.0370798170505
318,1993.3644036043727
319,574.6411349893492
320,1305.0218930385877
321,1830.1624919724477
322,206.97894680422993
323,562.1607198808731
324,207.0370798170505
325,2256.493648980096
326,610.6505263436499
327,924.5011282792166
328,2202.314823970105
329,550.6722501388097
330,1166.2184015626844
331,1777.0559015605431
332,1441.873922012606
333,1926.8227036420058
334,1923.697665967976
335,843.5305903883801
336,1871.803900635638
337,932.1358949801685
338,2089.4966537811347
339,2171.9990394059428
340,2207.615427073397
341,843.5305903883801
342,1267.9769476976912
343,839.720552864928
344,2200.823647499517
345,284.79489574880915
346,1196.2431101541315
347,1062.2301978020275
348,2200.823647499517
349,1489.191586505687
350,315.83345266977454
351,839.720552864928
352,340.77930223406224
353,1752.6249456524808
354,1239.4765086798666
355,1264.5662224701002
356,1031.8206446127401
357,1521.0389853416518
358,1491.4049793628299
359,2040.04689465366
360,504.7324232527558
361,2037.851472575738
362,1196.2431101541315
363,881.8429081576961
364,758.4760705743278
365,2171.9990394059428
366,1117.0005450038643
367,932.1358949801685
368,1222.4420463437957
369,1222.4420463437957
370,1276.3919745684757
371,2052.2785799903827
372,1157.2559738487275
373,207.0370798170505
374,1543.180742595733
375,1936.3210641833107
376,1009.6528106888372
377,932.1358949801685
378,1031.8206446127401
379,1777.0559015605431
380,806.6782183542387
381,694.7248480206184
382,280.704418108401
383,587.1498431670306
384,907.5497540767418
385,1871.803900635638
386,504.7324232527558
387,163.46444232399153
388,207.0370798170505
389,2200.823647499517
390,2000.0167611229729
391,1031.8206446127401
392,162.22483706083366
393,2153.7943219810527
394,2256.493648980096
395,1351.1750787413373
396,907.5497540767418
397,350.1198285807798
398,1426.808380858819
399,1011.4038611090053
400,971.3041010504277
401,465.81572204022063
402,1878.9867503380192
403,924.5011282792166
404,1422.0360165044233
405,1004.8768186253452
406,1062.2301978020275
407,1182.7132366740937
408,522.1596232606562
409,1318.4606878768511
410,1182.7132366740937
411,2131.5153789494548
412,163.46444232399153
413,574.6411349893492
414,1646.3581316554187
415,456.2230065474762
416,459.5499987079768
417,1607.3179915367914
418,294.1567816418568
419,1537.2523005667474
420,1118.147117107883
421,1523.2191402561816
422,709.8954900729085
